"CONTRATO";"OBJETO_CONTRATO";"DATA_INICIO";"DATA_TERMINO";"NUMERO_CRONOGRAMA";"DESCRICAO_CRONOGRAMA";"DATA_INICIO_CRONOGRAMA";"NUMERO_DIAS_CRONOGRAMA";"DATA_TERMINO_CRONOGRAMA";"OBSERVACAO_CRONOGRAMA";"VALOR_CONTRATO";"TIPO_CRONOGRAMA"
CT-00073/2022/SED;EEB ADERBAL RAMOS DA SILVA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-08 00:00:00;300;2023-01-02 00:00:00;;3555515.05;MENSAL
CT-00074/2022/SED;EEF PROF. NOÉ ABATI;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-08 00:00:00;300;2023-01-02 00:00:00;;3555556.22;MENSAL
CT-00065/2022/SED;EEB ENG. ANNES GUALBERTO;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-04-01 00:00:00;300;2023-01-26 00:00:00;;3436844.57;MENSAL
CT-00011/2022/SED;EEB DE MUQUEM;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-07 00:00:00;300;2023-01-01 00:00:00;;2726484.32;MENSAL
CT-00075/2022/SED;EEF MARTINHO GHIZZO;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-08 00:00:00;300;2023-01-02 00:00:00;;3555554.74;MENSAL
CT-00080/2022/SED;EEB ANTÔNIO MORANDINI;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-10 00:00:00;300;2023-01-04 00:00:00;;3476538.11;MENSAL
CT-00031/2022/SED;EEB PROFº. ARNO HUBBE;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-14 00:00:00;300;2023-01-08 00:00:00;;3226380.95;MENSAL
CT-00081/2022/SED;EEB COMENDADOR ROCHA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-10 00:00:00;300;2023-01-04 00:00:00;;3679595.16;MENSAL
CT-00082/2022/SED;EEB CONEGO NICOLAU GESING;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-15 00:00:00;300;2023-01-09 00:00:00;;3676834.08;MENSAL
CT-00083/2022/SED;EEB JUVENAL CARDOSO ZANELLA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-15 00:00:00;300;2023-01-09 00:00:00;;3676816.08;MENSAL
CT-00012/2022/SED;EEB JOÃO COLODEL;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-07 00:00:00;180;2022-09-03 00:00:00;;672228.6;MENSAL
CT-00035/2022/SED;EEB PROFESSORA IRACY TONELLO;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-10 00:00:00;300;2023-01-04 00:00:00;;2978526.41;MENSAL
CT-00012/2022/SSP-FUMPOM;PMSC - POLÍCIA MILITAR DE SANTA CATARINA;;;0;Inicial;2022-02-07 00:00:00;210;2022-09-05 00:00:00;;44525.06;MENSAL
CT-00007/2022/SAP-FPSC;COMPLEXO PENITENCIÁRIO DA REGIÃO DE CURITIBANOS;;;0;Cronograma Original;2022-03-15 00:00:00;90;2022-06-13 00:00:00;O prazo de exec. é de 90 dias;820000;MENSAL
CT-00008/2022/SAP-FPSC;COMPLEXO PENITENCIÁRIO DA REGIÃO DE CURITIBANOS;;;0;Cronograma Original;2022-03-15 00:00:00;150;2022-08-12 00:00:00;Prazo de execução é de 150 dias;1414817.23;MENSAL
CT-00030/2022/SED;EEB CACILDA GUIMARÃES;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-07 00:00:00;240;2022-11-02 00:00:00;;3709062.07;MENSAL
CT-00041/2022/SSP-FUMCBM;CORPO DE BOMBEIROS MILITAR;;;0;Cronograma inicial;2022-04-25 00:00:00;90;2022-07-24 00:00:00;Baseado no processo  8276/2019;541569.97;MENSAL
CT-00041/2022/SSP-FUMCBM;CORPO DE BOMBEIROS MILITAR;;;1;Atualização;2022-04-25 00:00:00;90;2022-07-24 00:00:00;Correção no cadastro de data-base;541569.97;MENSAL
CT-00029/2022/SED;EEB PROF. JOÃO BOSS;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-25 00:00:00;240;2022-11-20 00:00:00;;4381499.53;MENSAL
CT-00113/2022/SES-FESAUDE;HOSPITAL REGIONAL DE SÃO JOSÉ - DR. HOMERO DE MIRANDA GOMES;;2022-06-04 00:00:00;0;Cronograma;2022-03-21 00:00:00;30;2022-04-20 00:00:00;;61248.65;MENSAL
CT-00113/2022/SES-FESAUDE;HOSPITAL REGIONAL DE SÃO JOSÉ - DR. HOMERO DE MIRANDA GOMES;;2022-06-04 00:00:00;1;Reajuste ref. aditivo de prazo;2022-04-19 00:00:00;46;2022-06-04 00:00:00;;61248.65;MENSAL
CT-00113/2022/SES-FESAUDE;HOSPITAL REGIONAL DE SÃO JOSÉ - DR. HOMERO DE MIRANDA GOMES;;2022-06-04 00:00:00;2;Medição 2;2022-04-20 00:00:00;45;2022-06-04 00:00:00;;64649.88;MENSAL
CT-00028/2022/SED;EEF PROF. MARIA DA GLÓRIA SILVA;;;0;Cronograma Inicial;2022-03-10 00:00:00;270;2022-12-05 00:00:00;;3812395.68;MENSAL
CT-00044/2022/SED;EEF ALAIDE TABALIPA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-08 00:00:00;210;2022-10-04 00:00:00;;2377777.67;MENSAL
CT-00057/2022/SED;EEB PROF. EGÍDIO BARAÚNA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-10 00:00:00;300;2023-01-04 00:00:00;;3199999.62;MENSAL
CT-00001/2022/SDS;UNIDADE DE ACOLHIMENTO;;;0;cronograma 0;2022-02-16 00:00:00;180;2022-08-15 00:00:00;;739143.95;MENSAL
CT-00120/2022/SES-FESAUDE;MATERNIDADE CARMELA DUTRA (HEMOSC - CEPON);;;0;Cronograma Inicial;2022-04-05 00:00:00;90;2022-07-04 00:00:00;;16235.63;MENSAL
CT-00138/2022/SED;EEB ALVINO TRIBESS;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-04-22 00:00:00;90;2022-07-21 00:00:00;;68499.3;MENSAL
CT-00009/2022/PCI-FMPO;APAE - ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS;;;0;Reforma do IGP - São José;2022-03-15 00:00:00;120;2022-07-13 00:00:00;;149405.71;MENSAL
CT-11122/2022/FCEE;FUNDAÇÃO CATARINENSE DE EDUCAÇÃO ESPECIAL;;;0;reparos e manutenção nos blocos de Centro de Atend;2022-02-17 00:00:00;120;2022-06-17 00:00:00;;1165040.31;MENSAL
CT-00003/2022/SEA;ALMOXARIFADO - ITACORUBI;;;0;cronograma 1;2022-02-15 00:00:00;10;2022-02-25 00:00:00;;2100;QUINZENAL
CT-00151/2022/SED;EEB GREGORIO MANOEL DE BEM;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-04-22 00:00:00;210;2022-11-18 00:00:00;;2214839.93;MENSAL
AS-00003/2022/SSP-FMPC;DELEGACIA DE POLICIA DE GARUVA (NOVAS INSTALAÇÕES);;;0;Cronograma Inicial;2022-03-14 00:00:00;60;2022-05-13 00:00:00;;32160;MENSAL
CT-00130/2022/UDESC;UDESC-FACULDADE DE ENGENHARIA DE JOINVILLE;;;0;Cronograma inicial da obra;2022-04-06 00:00:00;210;2022-11-02 00:00:00;;84042.3;MENSAL
CT-00002/2022/FCEE;FUNDAÇÃO CATARINENSE DE EDUCAÇÃO ESPECIAL;2022-02-25 00:00:00;2022-06-25 00:00:00;0;Reforma do Ginásio ;2022-02-25 00:00:00;120;2022-06-25 00:00:00;;1000608.31;MENSAL
CT-00136/2022/SES-FESAUDE;HOSPITAL E MATERNIDADE TEREZA RAMOS;;;0;Cronograma Inicial;2022-03-28 00:00:00;60;2022-05-27 00:00:00;;31350;MENSAL
CT-00038/2022/SSP-FUMPOM;POSTO POLICIALDESTACAMENTO3º PELOTÃO4ºCIA2º BPM;;2022-08-11 00:00:00;0;Inicial;2022-03-14 00:00:00;150;2022-08-11 00:00:00;;324493.82;MENSAL
CT-00038/2022/SSP-FUMPOM;POSTO POLICIALDESTACAMENTO3º PELOTÃO4ºCIA2º BPM;;2022-08-11 00:00:00;1;Continuação da obra;2022-04-29 00:00:00;104;2022-08-11 00:00:00;;405616.28;MENSAL
CT-00123/2022/SED;EEB CARDEAL ARCOVERDE;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-15 00:00:00;300;2023-01-09 00:00:00;;3232969.08;MENSAL
CT-00043/2022/UDESC;UNIVERSIDADE;;;0;CRONOGRAMA INICIAL;2022-03-26 00:00:00;180;2022-09-22 00:00:00;;73948.85;MENSAL
CT-00129/2022/SED;EEF SANTO ANTÔNIO;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-30 00:00:00;240;2022-11-25 00:00:00;;1089688.26;MENSAL
CT-00128/2022/SED;EEB ORLANDO BERTOLI;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-04-01 00:00:00;180;2022-09-28 00:00:00;;184044;MENSAL
CT-00142/2022/SES-FESAUDE;EDIFÍCIO HALLEY;;2022-07-19 00:00:00;0;Cronograma inicial;2022-03-21 00:00:00;60;2022-05-20 00:00:00;;18000;MENSAL
CT-00004/2022/SED;COORDENADORIA REGIONAL DE EDUCAÇÃO - C.R.E;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-03-14 00:00:00;90;2022-06-12 00:00:00;;15406.73;MENSAL
CT-00038/2022/SSP-FUMCBM;QUARTEL DO CORPO DE BOMBEIROS DE CANASVIEIRAS;;;0;Cronograma Inicial;2022-04-18 00:00:00;150;2022-09-15 00:00:00;Baseado em 1698/2022;278394.8;MENSAL
DL-00010/2022/SEA;CENTRO ADMINISTRATIVO DO ESTADO;;2022-07-12 00:00:00;0;cronograma 1;2022-03-14 00:00:00;60;2022-05-13 00:00:00;;19500;MENSAL
CT-00135/2022/SED;EEB DOM JAIME DE BARROS CÂMARA;;;0;CRONOGRAMA FISICIO FINANCEIRO;2022-04-01 00:00:00;180;2022-09-28 00:00:00;;2390175.24;MENSAL
CT-14201/2022/SED;EIEF AMBA Y JU;2022-05-26 00:00:00;2022-11-22 00:00:00;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-26 00:00:00;180;2022-11-22 00:00:00;;1078592.13;MENSAL
CT-00137/2022/SED;EEM VICTOR MEIRELLES;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-02 00:00:00;210;2022-11-28 00:00:00;;2153663.79;MENSAL
CT-00041/2022/SSP-FUMPOM;CORPO DE BOMBEIROS MILITAR E 3º BPM E POLÍCIA AMBIENTAL;;;0;Inicial;2022-05-02 00:00:00;150;2022-09-29 00:00:00;;532328.39;MENSAL
CT-00044/2022/SSP-FUMPOM;PMSC - POLÍCIA MILITAR DE SANTA CATARINA;;;0;Inicial;2022-04-25 00:00:00;150;2022-09-22 00:00:00;;293811.46;MENSAL
CT-00185/2022/UDESC;UDESC  (SECRETARIA DO ESTADO DA FAZENDA SC) TRANSFERÊNCIA DO IMÓVEL PARA UDESC;;;0;CRONOGRAMA INICIAL;2022-05-16 00:00:00;210;2022-12-12 00:00:00;;498155.25;MENSAL
CT-00045/2022/SSP-FUMPOM;DELEGACIA DE POLÍCIA;;;0;Inicial;2022-04-04 00:00:00;150;2022-09-01 00:00:00;;284333.36;MENSAL
CT-00161/2022/SES;HOSPITAL INFANTIL JOANA DE GUSMÃO - HOSPITAL NEREU RAMOS(PROJETO DE DOAÇÃO EM TRAMITAÇÃO LEI 17.407);2022-05-11 00:00:00;2022-11-07 00:00:00;0;Cronograma Inicial;2022-05-11 00:00:00;180;2022-11-07 00:00:00;;1850010.77;MENSAL
CT-00150/2022/SED;EEB UDO DEEKE;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-04-22 00:00:00;90;2022-07-21 00:00:00;;65968.83;MENSAL
CT-00284/2022/UDESC;UDESC - FUNDAÇÃO UNIVERSIDADE DE SC;2022-04-04 00:00:00;2022-07-03 00:00:00;0;CRONOGRAMA INICIAL;2022-04-04 00:00:00;90;2022-07-03 00:00:00;;3200;MENSAL
CT-00153/2022/SED;EEB PROFº ANACLETO DAMIANI;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-04-13 00:00:00;90;2022-07-12 00:00:00;;216782.13;MENSAL
CT-15401/2022/SED;EEB COLOMBO MACHADO SALLES;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-00176/2022/SES-FESAUDE;HOSPITAL REGIONAL HANS DIETER SCHMIDT;;;0;Cronograma 01;2022-05-04 00:00:00;90;2022-08-02 00:00:00;;59899.99;MENSAL
CT-00043/2022/SSP-FMPC;DELEGACIA DE POLÍCIA DE GALVÃO;;;0;Cronograma Inicial;2022-05-02 00:00:00;150;2022-09-29 00:00:00;;18566.96;MENSAL
CT-00166/2022/SED;EEB JOSÉ DO PATROCINIO;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-19 00:00:00;120;2022-09-16 00:00:00;;377818.43;MENSAL
CT-00152/2022/SED;INSTITUTO ESTADUAL DE EDUCAÇÃO;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-04-12 00:00:00;60;2022-06-11 00:00:00;;180110.63;MENSAL
CT-00010/2022/FCEE;FUNDAÇÃO CATARINENSE DE EDUCAÇÃO ESPECIAL;;;0;CRONOGRAMA DE DESEMBOLSO;2022-03-24 00:00:00;795;2024-05-27 00:00:00;;24511480.05;MENSAL
DL-00053/2022/PCI-FMPO;SDR CAÇADOR;;;0;PCI Caçador - Sondagem de Solo;2022-05-24 00:00:00;20;2022-06-13 00:00:00;;3999.99;MENSAL
CT-00178/2022/EPAGRI;EPAGRI - G.R. E C.T. DE JOINVILLE;;;0;Cronograma de obra;2022-04-18 00:00:00;194;2022-10-29 00:00:00;;80876.35;MENSAL
CT-00171/2022/SED;EEB PROF. BALDUINO CARDOSO;2022-05-12 00:00:00;2022-11-08 00:00:00;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-12 00:00:00;180;2022-11-08 00:00:00;;88263.71;MENSAL
CT-00172/2022/SED;CEJA DE CONCÓRDIA;2022-05-12 00:00:00;2022-11-08 00:00:00;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-12 00:00:00;180;2022-11-08 00:00:00;;106307.16;MENSAL
CT-00173/2022/SED;EEB PROF. PATRÍCIO JOÃO DE OLIVEIRA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-10 00:00:00;120;2022-09-07 00:00:00;;114163.06;MENSAL
CT-00139/2022/SED;EEB PROF. HERMÍNIO HEUSI DA SILVA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-12 00:00:00;30;2022-06-11 00:00:00;;21525.24;MENSAL
MN-33501/2022/SES-FESAUDE;HOSPITAL CELSO RAMOS;;;0;Cronograma Inicial;2022-03-18 00:00:00;365;2023-03-18 00:00:00;;0;MENSAL
CT-00180/2022/SED;EEB HELIO WASUM;2022-05-30 00:00:00;2022-11-26 00:00:00;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-30 00:00:00;180;2022-11-26 00:00:00;;306391.73;MENSAL
CT-00179/2022/SED;EEB. SÃO LUDGERO;2022-05-12 00:00:00;2023-05-12 00:00:00;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-12 00:00:00;365;2023-05-12 00:00:00;;4897016.48;MENSAL
CT-00183/2022/SED;EEB PE IZIDORO BENJAMIM MORO (UNIDADE DESCENTRALIZADA CEJA-SEARA);;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-31 00:00:00;180;2022-11-27 00:00:00;;88799.64;MENSAL
CT-00379/2022/UDESC;UDESC - FUNDAÇÃO UNIVERSIDADE DE SC;2022-04-28 00:00:00;2022-07-27 00:00:00;0;CRONOGRAMA INICIAL;2022-04-28 00:00:00;90;2022-07-27 00:00:00;;32610;MENSAL
CT-00182/2022/SED;EEB PROFESSORA SEMIRAMIS BOSCO;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-31 00:00:00;180;2022-11-27 00:00:00;;117450.02;MENSAL
AA-00025/2022/FCC;MUSEU NACIONAL DO MAR - FCC(IMÓVEL TOMBADO);;;0;CRONOGRAMA MUSEU NACIONAL DO MAR;2022-03-25 00:00:00;30;2022-04-24 00:00:00;;8500;MENSAL
CT-00196/2022/SES-FESAUDE;HOSPITAL CELSO RAMOS;;;0;Substituição de tubulação de cobre HGCR;2022-05-02 00:00:00;30;2022-06-01 00:00:00;;30000.27;MENSAL
CT-00200/2022/SED;CEDUP DIOMICIO FREITAS E EEM DITE FREITAS;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-31 00:00:00;300;2023-03-27 00:00:00;;3446761.74;MENSAL
CT-00201/2022/SED;EEB PROF. JULIETA LENTZ PUERTA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-30 00:00:00;300;2023-03-26 00:00:00;;3467378.07;MENSAL
CT-00202/2022/SED;EEB PROF. JOÃO ROCHA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-30 00:00:00;210;2022-12-26 00:00:00;;3336181.56;MENSAL
CT-00203/2022/SED;EEB PROF. GERTRUDES BENTA COSTA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-30 00:00:00;300;2023-03-26 00:00:00;;3336180.55;MENSAL
CT-14202/2022/SED;EIEF CACIQUE WERA PUKU;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-26 00:00:00;180;2022-11-22 00:00:00;;1078592.13;MENSAL
CT-14203/2022/SED;EIEF KIRIKUE NHEMBOEA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-26 00:00:00;180;2022-11-22 00:00:00;;1078592.13;MENSAL
CT-14204/2022/SED;SED - SECRETARIA ESTADUAL DE EDUCAÇÃO;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-26 00:00:00;180;2022-11-22 00:00:00;;1078592.13;MENSAL
CT-14205/2022/SED;EIEF LARANJEIRAS;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-26 00:00:00;180;2022-11-22 00:00:00;;1078592.13;MENSAL
CT-14206/2022/SED;SED - SECRETARIA ESTADUAL DE EDUCAÇÃO;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-26 00:00:00;180;2022-11-22 00:00:00;;1078592.13;MENSAL
CT-00216/2022/SED;EEB FREDERICO SANTOS;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-30 00:00:00;180;2022-11-26 00:00:00;;127388.18;MENSAL
CT-00223/2022/SED;EEB BULCÃO VIANA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-13 00:00:00;120;2022-09-10 00:00:00;;332722.21;MENSAL
CT-15402/2022/SED;EEB RODOLFO ZIPPERER;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-15403/2022/SED;EEB PROF. CLEMENTINO BRITTO;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-15404/2022/SED;EEB GENERAL RONDON;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-15405/2022/SED;EEB. MARIA KONDER BORNHAUSEN;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-15406/2022/SED;EEB PROF. ELISA CLÁUDIO DE AGUIAR;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-15407/2022/SED;EEB PROF. JANDIRA D AVILA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-15408/2022/SED;EEB PROF. JOÃO ROCHA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-15409/2022/SED;EEB ALMIRANTE BOITEUX;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-15410/2022/SED;EEB PROF. ARGEMIRO GONÇALVES;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
OF-00206/2022/SES-FESAUDE;INSTITUTO DE PSIQUIATRIA - HOSPITAL SANTA TEREZA E COMPLEXO PENITENCIÁRIO SÃO PEDRO DE ALCÂNTARA;;;0;Cronograma inicial;2022-04-04 00:00:00;60;2022-06-03 00:00:00;;36500;MENSAL
CT-15411/2022/SED;EEB DR. MAX TAVARES DO AMARAL;2022-05-18 00:00:00;2022-08-16 00:00:00;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-15413/2022/SED;EEB FREI POLICARPO;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-15414/2022/SED;EEB MARINA VIEIRA LEAL (PROCESSO DE DOAÇÃO EM TRAMITAÇÃO);2022-05-18 00:00:00;2022-08-16 00:00:00;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-15415/2022/SED;EEB ALEXANDRE TERNES FILHO;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-15416/2022/SED;EEB ORLANDO BERTOLI;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-15418/2022/SED;EEB JOÃO TOLENTINO JÚNIOR;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-15419/2022/SED;EEF FRANCISCO DE PAULA SEARA;;;0;CRONOGRAMA FISICO FINANCEIRO;2022-05-18 00:00:00;90;2022-08-16 00:00:00;;115329.82;MENSAL
CT-00323/2022/SSP-FUMPOM;PMSC - POLÍCIA MILITAR DE SANTA CATARINA;2022-06-01 00:00:00;2022-10-29 00:00:00;0;Inicial;2022-06-01 00:00:00;150;2022-10-29 00:00:00;;278641.26;MENSAL
CT-00002/2021;SUPERVISÃO TRECHO CELSO RAMOS - ANITA GARIBALDI;2021-01-22 00:00:00;2022-08-22 00:00:00;0;Cronograma Inicial;2021-01-22 00:00:00;365;2022-01-22 00:00:00;;0;MENSAL
CT-00002/2021;SUPERVISÃO TRECHO CELSO RAMOS - ANITA GARIBALDI;2021-01-22 00:00:00;2022-08-22 00:00:00;1;Crono Ref 1 Termo Aditivo;2021-11-16 00:00:00;203;2022-05-22 00:00:00;;1566249.12;MENSAL
CT-00002/2021;SUPERVISÃO TRECHO CELSO RAMOS - ANITA GARIBALDI;2021-01-22 00:00:00;2022-08-22 00:00:00;2;cronograma 2 Termo Aditivo;2022-05-06 00:00:00;114;2022-08-22 00:00:00;;1566249.12;MENSAL
CT-00003/2021;SC-160 - BOM JESUS DO OESTE - SERRA ALTA - BR-282;2021-02-02 00:00:00;2022-03-21 00:00:00;0;Cronograma Inicial;2021-02-02 00:00:00;270;2021-10-30 00:00:00;;479000.01;MENSAL
CT-00003/2021;SC-160 - BOM JESUS DO OESTE - SERRA ALTA - BR-282;2021-02-02 00:00:00;2022-03-21 00:00:00;1;Cronograma 1;2021-09-15 00:00:00;151;2021-12-29 00:00:00;;479000.01;MENSAL
CT-00003/2021;SC-160 - BOM JESUS DO OESTE - SERRA ALTA - BR-282;2021-02-02 00:00:00;2022-03-21 00:00:00;2;Cronograma 2;2021-12-29 00:00:00;111;2022-03-21 00:00:00;;479000.01;MENSAL
CT-00004/2021;TRECHO: ENTR BR-280 - DISTRITO DE SANTA CRUZ TIMBO;2021-02-10 00:00:00;2022-03-01 00:00:00;0;Cronograma Inicial;2021-02-10 00:00:00;150;2021-07-10 00:00:00;;190000.12;MENSAL
CT-00004/2021;TRECHO: ENTR BR-280 - DISTRITO DE SANTA CRUZ TIMBO;2021-02-10 00:00:00;2022-03-01 00:00:00;1;Cronograma 1;2021-06-30 00:00:00;90;2021-08-29 00:00:00;;190000;MENSAL
CT-00004/2021;TRECHO: ENTR BR-280 - DISTRITO DE SANTA CRUZ TIMBO;2021-02-10 00:00:00;2022-03-01 00:00:00;2;Cronograma 2;2022-02-18 00:00:00;213;2022-03-01 00:00:00;;190000;MENSAL
CT-00001/2021;ACESSO A LAGOA DE SANTO ANTÔNIO (LAGUNA) - SC100;2021-02-01 00:00:00;2022-07-26 00:00:00;0;Cronograma Inicial;2021-02-01 00:00:00;540;2022-07-26 00:00:00;;2039999.98;MENSAL
CT-00001/2021;ACESSO A LAGOA DE SANTO ANTÔNIO (LAGUNA) - SC100;2021-02-01 00:00:00;2022-07-26 00:00:00;1;Cronograma 1;2021-10-07 00:00:00;329;2022-07-26 00:00:00;;2545762.18;MENSAL
CT-00001/2021;ACESSO A LAGOA DE SANTO ANTÔNIO (LAGUNA) - SC100;2021-02-01 00:00:00;2022-07-26 00:00:00;2;Cronograma 2;2022-01-13 00:00:00;207;2022-07-26 00:00:00;;2745414.1;MENSAL
CT-00006/2021;IMBUIA - ENTR. SC350 KM 404+037 ITUPORANGA;2021-02-24 00:00:00;2021-10-03 00:00:00;0;Cronograma Inicial;2021-02-24 00:00:00;90;2021-05-25 00:00:00;;121000.12;MENSAL
CT-00006/2021;IMBUIA - ENTR. SC350 KM 404+037 ITUPORANGA;2021-02-24 00:00:00;2021-10-03 00:00:00;1;Cronograma 1;2021-05-13 00:00:00;125;2021-08-03 00:00:00;;121000.12;MENSAL
CT-00006/2021;IMBUIA - ENTR. SC350 KM 404+037 ITUPORANGA;2021-02-24 00:00:00;2021-10-03 00:00:00;2;Cronograma 2;2021-09-08 00:00:00;87;2021-10-03 00:00:00;;120672.27;MENSAL
CT-00013/2021;RODOVIA SC - 108, TRECHO: ANGELINA - MAJOR GERCINO;2021-02-25 00:00:00;2022-02-20 00:00:00;0;Cronograma Inicial;2021-02-25 00:00:00;360;2022-02-20 00:00:00;;565999.99;MENSAL
CT-00014/2021;FREI ROGÉRIO E FRAIBURGO;2021-06-11 00:00:00;2023-06-01 00:00:00;0;Cronograma Inicial;2021-06-11 00:00:00;720;2023-06-01 00:00:00;;47400000;MENSAL
CT-00014/2021;FREI ROGÉRIO E FRAIBURGO;2021-06-11 00:00:00;2023-06-01 00:00:00;1;Cronograma - 1ª Atualização;2022-02-25 00:00:00;486;2023-06-01 00:00:00;;47400000;MENSAL
CT-00005/2021/SIE;ELABORAÇÂO DE PROJETOS - AEROPORTO DE CORREIA PINT;2021-03-01 00:00:00;2021-04-30 00:00:00;0;Cronograma Físico e Financeiro;2021-03-01 00:00:00;60;2021-04-30 00:00:00;;24500;MENSAL
CT-00019/2021;AURORA - ITUPORANGA - ENTRONC. ACESSO A IMBUIA;2021-03-01 00:00:00;2022-07-12 00:00:00;0;Cronograma Inicial;2021-03-01 00:00:00;210;2021-09-27 00:00:00;;750000.77;MENSAL
CT-00019/2021;AURORA - ITUPORANGA - ENTRONC. ACESSO A IMBUIA;2021-03-01 00:00:00;2022-07-12 00:00:00;1;Cronograma 1;2021-09-16 00:00:00;117;2021-12-26 00:00:00;;750000.02;MENSAL
CT-00019/2021;AURORA - ITUPORANGA - ENTRONC. ACESSO A IMBUIA;2021-03-01 00:00:00;2022-07-12 00:00:00;2;Cronograma 2;2022-02-17 00:00:00;254;2022-07-12 00:00:00;;750000.02;MENSAL
